Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
20-10-2006,1039,1050,1037,1041.2,1044.078879,201347,3638,210222150,61703,30.65,13,2.2
19-10-2006,1049,1055.3,1028.5,1036.75,1041.881043,337272,5807,351397303,46863,13.89,26.8,-12.25
18-10-2006,1034.9,1050.6,1034,1044.65,1044.569656,300225,6057,313605925,33967,11.31,16.6,9.75
17-10-2006,1048.7,1048.7,1022.5,1032.9,1034.189179,298236,5959,308432444,26783,8.98,26.2,-15.8
16-10-2006,1027,1034,1015.05,1026.55,1026.460127,358838,6258,368332899,39669,11.05,18.95,-0.45
13-10-2006,1039,1039,1019,1021.65,1026.260552,212249,4147,217822776,34158,16.09,20,-17.35
12-10-2006,1011.9,1034.95,995.2,1029.4,1013.017929,362323,6987,367039695,52949,14.61,39.75,17.5
11-10-2006,1030,1035,1000.15,1004.9,1015.985025,231256,4184,234952633,60556,26.19,34.85,-25.1
10-10-2006,1036,1040.9,1024.05,1025.95,1033.047708,210090,3135,217032993,25424,12.1,16.85,-10.05
09-10-2006,1030.9,1040.9,1021.3,1034.55,1033.163282,273631,3612,282705502,100614,36.77,19.6,3.65
06-10-2006,1043.05,1043.5,1030.1,1031.9,1035.061467,223518,3657,231354869,40814,18.26,13.4,-11.15
05-10-2006,1017,1045.85,1017,1039.1,1037.626613,484808,6931,503049683,145979,30.11,28.85,22.1
04-10-2006,1032,1035,1011.05,1014.95,1020.023039,461477,6114,470717172,67954,14.73,23.95,-17.05
03-10-2006,1011,1037.9,949.9,1033.25,1031.27224,492470,5999,507870640,84791,17.22,88,22.25
29-09-2006,1030,1034,1020.15,1028.3,1027.750141,555322,9019,570732264,99014,17.83,13.85,-1.7
28-09-2006,1002,1038.8,997.5,1028.85,1019.240149,1019125,16087,1038733117,247987,24.33,41.3,26.85
27-09-2006,1010,1012.75,995.3,999.35,1004.156139,689495,12136,692360637,151794,22.02,17.45,-10.65
26-09-2006,974.8,1000.75,968.65,998.8,989.755854,771432,11314,763529338,152217,19.73,32.1,24
25-09-2006,974,983.65,967,971.2,975.1875148,330470,4763,322270218,90987,27.53,16.65,-2.8
22-09-2006,984,990,969,975.35,980.4786503,420100,5782,411899081,137026,32.62,21,-8.65
21-09-2006,979.8,990,978,983.35,984.1674286,273854,4357,269518187,57926,21.15,12,3.55
20-09-2006,975,980.5,965,974.6,973.3085903,430707,5585,419210823,152549,35.42,15.5,-0.4
19-09-2006,999.8,999.8,973.3,977.7,985.7499527,428411,5252,422306123,139540,32.57,26.5,-22.1
18-09-2006,999,999,980,991.1,989.2239957,455540,6856,450631099,120540,26.46,19,-7.9
15-09-2006,974.9,982,966.35,979.7,975.1844644,386969,7686,377366157,54945,14.2,15.65,4.8
14-09-2006,1043,1043,960,976.5,974.6310724,540789,10463,527069763,101569,18.78,83,-66.5
13-09-2006,935.6,972.9,935.6,969.4,960.5985683,910110,13960,874250363,155581,17.09,37.3,33.8
12-09-2006,925,936.9,912.25,932,927.7130319,555581,8932,515419734,135518,24.39,24.65,7
11-09-2006,945,946,911,917.85,928.8624134,329218,5998,305798226,53156,16.15,35,-27.15
08-09-2006,940,946,928.1,943.05,938.4380284,413238,6288,387798254,43324,10.48,17.9,3.05
07-09-2006,943,947,933.5,938.7,939.6950041,266279,4857,250221046,31511,11.83,13.5,-4.3
06-09-2006,945,952.6,938.75,948.25,946.9252921,340098,6659,322047398,44817,13.18,13.85,3.25
05-09-2006,935,950.2,935,943,944.7512155,431707,7756,407855713,66445,15.39,15.2,8
04-09-2006,934.5,939.9,931.5,934.4,936.165969,279751,4190,261893366,70108,25.06,8.4,-0.1
01-09-2006,928,935.9,925.1,931.25,931.7360945,378071,7283,352262397,53630,14.19,10.8,3.25
31-08-2006,933,939,925,930,933.4587733,551754,10522,515039612,95834,17.37,14,-3
30-08-2006,924,934.4,917.25,931.65,926.1523587,510263,9877,472581281,66327,13,17.15,7.65
29-08-2006,921.5,928.9,918.3,921.15,923.5284725,375134,6683,346446930,64667,17.24,10.6,-0.35
28-08-2006,909,922.9,901,918.8,914.5283839,603141,11224,551589564,53226,8.82,21.9,9.8
25-08-2006,893.35,913.8,882,903.75,905.6021299,1186749,19208,1074722422,200811,16.92,31.8,10.4
24-08-2006,861,876.75,855,874.1,865.7953284,474780,9256,411062306,47951,10.1,21.75,13.1
23-08-2006,874,1053.45,859.5,862.6,875.0297152,718386,12785,628609097,73922,10.29,193.95,-11.4
22-08-2006,888,893.9,871.1,877.9,885.6131665,339862,5897,300986262,42841,12.61,22.8,-10.1
21-08-2006,878,889.4,866,882.7,880.1646391,552226,10246,486049798,62201,11.26,23.4,4.7
18-08-2006,881.55,886.8,871.55,878.7,877.4312148,536227,8763,470502308,81399,15.18,15.25,-2.85
17-08-2006,889,894.85,874.5,879.55,883.7794388,657908,11309,581445563,45087,6.85,20.35,-9.45
16-08-2006,875.45,895.4,875.45,887.1,888.7846592,619121,10771,550265247,119907,19.37,19.95,11.65
14-08-2006,860,877.4,853,872.35,865.1512381,416608,8783,360428927,34237,8.22,24.4,12.35
11-08-2006,863.85,871.75,852.15,858.25,860.8584026,452826,8707,389819067,32556,7.19,19.6,-5.6
10-08-2006,862.2,870.55,851.5,860.8,860.8493323,728723,13956,627320708,75035,10.3,19.05,-1.4
09-08-2006,836,875.5,815,865.45,852.4193542,1008577,18021,859730555,135881,13.47,60.5,29.45
08-08-2006,813,833.7,813,831.45,826.1202849,930075,13805,768353824,51281,5.51,20.7,18.45
07-08-2006,804,815,796.15,811,807.4865584,906512,18790,731996255,88019,9.71,18.85,7
04-08-2006,827,827,801,807.9,816.3293604,1254577,22207,1024148040,111562,8.89,26,-19.1
03-08-2006,826,840.95,821,830.1,833.2140582,1158624,17001,965381805,253558,21.88,19.95,4.1
02-08-2006,810,829.5,806,826.55,819.3989472,661110,14073,541712838,49003,7.41,23.5,16.55
01-08-2006,800,816.25,795,810.85,803.5572408,1110134,20378,892056214,41170,3.71,21.25,10.85
31-07-2006,802,821.45,795.25,810.05,810.9855693,1150534,19577,933066471,85402,7.42,26.2,8.05
28-07-2006,770,800,758.1,796.7,786.6102917,2340012,37558,1840677522,205097,8.76,41.9,26.7
27-07-2006,756,783,725.05,762.85,746.681394,2669592,45561,1993334676,176052,6.59,57.95,6.85
26-07-2006,749.9,760.85,739.05,753.85,749.5171429,633703,13149,474971262,58261,9.19,21.8,3.95
25-07-2006,745,754,738.2,746.9,747.161236,1156758,20524,864284737,137581,11.89,15.8,1.9
24-07-2006,709.1,746,705.6,740.7,730.4020963,1299271,19481,948990262,263655,20.29,40.4,31.6
21-07-2006,724,724,704.05,716.05,713.04682,433298,9733,308961761,41124,9.49,19.95,-7.95
20-07-2006,700,735.9,700,725.75,722.9734501,862903,16687,623855959,188826,21.88,35.9,25.75
19-07-2006,708,711.75,684.15,689.5,694.2602518,616699,11324,428149603,75645,12.27,27.6,-18.5
18-07-2006,707.5,708,691.6,701.55,699.8056243,613410,13821,429267768,29917,4.88,16.4,-5.95
17-07-2006,728.25,736.25,699,706.15,721.3693426,456817,8335,329533779,80753,17.68,37.25,-22.1
14-07-2006,726.9,741.05,717.05,737.65,729.1984707,835524,16159,609262823,93060,11.14,24,10.75
13-07-2006,736.4,743.9,725.6,731.6,734.753873,569328,12038,418315953,40811,7.17,18.3,-4.8
12-07-2006,721.4,739.5,716.1,736.4,730.8800685,644785,10351,471260505,105426,16.35,23.4,15
11-07-2006,728,737.4,723,728.6,729.8690345,641833,11321,468454032,87904,13.7,14.4,0.6
10-07-2006,718,732,712,729.65,724.6054144,757088,14594,548590064,103354,13.65,20,11.65
07-07-2006,754,756.9,717.2,720.85,736.66959,692473,11441,510123801,65057,9.39,39.7,-33.15
06-07-2006,754,758.5,741.5,748.2,750.0010151,638358,11544,478769148,43620,6.83,17,-5.8
05-07-2006,760,762.8,748.25,754.75,756.5736393,644520,12676,487626842,32384,5.02,14.55,-5.25
04-07-2006,749.95,760.5,744.3,755.25,753.7952258,1063381,20211,801571521,172407,16.21,16.2,5.3
03-07-2006,734,745.15,730.1,742.3,737.1980473,687548,13056,506859043,66929,9.73,15.05,8.3
30-06-2006,725,738,721.7,727.4,729.1633885,856021,15709,624179173,132485,15.48,16.3,2.4
29-06-2006,717,727,705.25,709,715.913575,1083957,17960,776019531,143699,13.26,21.75,-8
28-06-2006,724,724.9,709.8,714.75,716.8148294,998852,17843,715991926,114422,11.46,15.1,-9.25
27-06-2006,725,741,715.6,730.25,728.5866547,844103,15874,615002181,78092,9.25,25.4,5.25
26-06-2006,755,758,724.1,728.1,741.9329746,718444,13441,533037294,81013,11.28,33.9,-26.9
25-06-2006,769,769,749.1,753.8,756.8736249,158987,3204,120333067,44294,27.86,19.9,-15.2
23-06-2006,770,773,751.25,762.65,761.6089583,857934,14472,653410220,122538,14.28,21.75,-7.35
22-06-2006,750,779.95,749,773.3,765.1147446,1264826,20710,967737022,222156,17.56,30.95,23.3
21-06-2006,733,865,727,739.75,741.812489,1195119,22820,886554200,103808,8.69,138,6.75
20-06-2006,749.85,762,725,736.5,747.8380773,1038897,18084,776926735,113237,10.9,37,-13.35
19-06-2006,765,768.1,739.05,752.7,749.8240876,914131,19156,685437443,26820,2.93,29.05,-12.3
16-06-2006,785,804.65,756.25,767.7,787.2808967,892602,17254,702728503,45102,5.05,48.4,-17.3
15-06-2006,748,779,748,773.05,765.2844092,807625,13814,618062821,103117,12.77,31,25.05
14-06-2006,751,778.9,726.1,741.05,754.9336296,1227550,20895,926718777,234391,19.09,52.8,-9.95
13-06-2006,737.7,763.7,715.2,750.95,741.9870514,1412353,24954,1047947638,54829,3.88,48.5,13.25
12-06-2006,779.9,787.6,740,745.35,764.5879584,958175,17035,732609067,41752,4.36,47.6,-34.55
09-06-2006,740.05,793.85,711,771.45,774.346141,1217709,19610,942928265,280929,23.07,82.85,31.4
08-06-2006,801.65,805,761.3,767.35,778.5205898,757268,10248,589548730,244164,32.24,43.7,-34.3
07-06-2006,819,931,786.8,807.05,812.6445929,928265,18000,754349533,98325,10.59,144.2,-11.95
06-06-2006,805.15,866,792.6,840.75,834.3740618,1332114,27619,1111481369,105924,7.95,73.4,35.6
05-06-2006,845.15,845.15,810,814.5,827.5592589,585482,12528,484521050,20404,3.48,35.15,-30.65
02-06-2006,817.8,849.35,807.5,838.55,828.052651,610150,12308,505236325,96378,15.8,41.85,20.75
01-06-2006,839,846,813,818.9,831.5313122,718299,12381,597288110,110864,15.43,33,-20.1
31-05-2006,852,853,813,831,829.9298977,647996,13895,537791254,83613,12.9,40,-21
30-05-2006,884,884,859,860.45,870.0681532,416620,8443,362487794,56784,13.63,25,-23.55
29-05-2006,878,888,870.05,882.25,878.7947071,451891,8239,397119419,59172,13.09,17.95,4.25
26-05-2006,871.1,897,865,871.45,881.1140743,490242,9028,431959126,50511,10.3,32,0.35
25-05-2006,851,877,835.5,869.1,856.0920408,624049,11868,534243382,63937,10.25,41.5,18.1
24-05-2006,882,902.8,847.25,863.95,881.4312903,675865,11528,595728559,87627,12.97,55.55,-18.05
23-05-2006,755,884.95,755,870.85,867.4949113,536090,9265,465055347,46278,8.63,129.95,115.85
22-05-2006,865,879.95,800,861,845.6299015,704507,9396,595752185,247466,35.13,79.95,-4
19-05-2006,925,944.95,856,868,892.2119215,1619373,26246,1444823896,216050,13.34,88.95,-57
18-05-2006,985.1,985.1,895.25,908,939.242733,1414513,21304,1328571056,279675,19.77,89.85,-77.1
17-05-2006,938.75,1004,933,990.35,968.8183315,612192,8867,593102832,119150,19.46,71,51.6
16-05-2006,924.9,934,894.15,923.5,913.9810614,552365,8542,504851149,66391,12.02,39.85,-1.4
15-05-2006,960,963.8,915.1,924.55,945.9700618,553273,7158,523379694,123398,22.3,48.7,-35.45
12-05-2006,977,978.3,957.85,959.35,964.2579062,461028,7408,444549894,79440,17.23,20.45,-17.65
11-05-2006,1007.25,1009,971.1,976.05,986.3738299,490148,8605,483469160,64349,13.13,37.9,-31.2
10-05-2006,990.25,1007.4,978,1001.25,997.9168253,1032429,13258,1030278270,326698,31.64,29.4,11
09-05-2006,957,979.4,949.65,975.05,964.7801225,725131,9888,699591975,114424,15.78,29.75,18.05
08-05-2006,960,963,950,956.8,957.2591797,355923,5106,340710559,65607,18.43,13,-3.2
05-05-2006,960.55,967.6,950.6,952.9,956.959554,509618,6160,487683814,189609,37.21,17,-7.65
04-05-2006,963,970.85,950,957.35,962.096731,675657,8637,650047391,148153,21.93,20.85,-5.65
03-05-2006,938,971.6,935.15,961.15,955.4540748,1236576,14753,1181491578,407385,32.94,36.45,23.15
02-05-2006,917,940,914,937,930.2806277,686536,10512,638671141,146454,21.33,26,20
29-04-2006,885,920,884,913.65,907.0856154,170495,3409,154653562,50088,29.38,36,28.65
28-04-2006,885.2,887.9,856,882.35,879.2259902,791530,11209,695933748,206642,26.11,31.9,-2.85
27-04-2006,913,924.75,888.6,894.65,907.3636879,848494,10295,769892645,226945,26.75,36.15,-18.35
26-04-2006,894.45,915,890,909.5,904.466936,775376,11649,701301955,169468,21.86,25,15.05
25-04-2006,916,933,890.1,901.1,915.9071666,1037547,15314,950296733,232702,22.43,42.9,-14.9
24-04-2006,925,925,902.5,914.85,914.9554624,885926,12774,810582833,192374,21.71,22.5,-10.15
21-04-2006,938.9,946.7,912.45,920.4,923.9449796,695706,9725,642794066,168722,24.25,34.25,-18.5
20-04-2006,940,946,927.25,936.05,937.0703225,525849,8177,492757492,63993,12.17,18.75,-3.95
19-04-2006,948,955,933,937.6,945.579046,626123,9089,592048789,96416,15.4,22,-10.4
18-04-2006,945,990,935.1,942.05,947.0416863,1213227,17499,1148976544,80627,6.65,54.9,-2.95
17-04-2006,921,936.9,910,932.35,922.0207322,1266390,14037,1167637835,143863,11.36,26.9,11.35
13-04-2006,940,940,896.1,918.15,919.8156745,1515797,17057,1394253840,110354,7.28,43.9,-21.85
12-04-2006,967,969.75,928,936.35,949.7624194,904413,11189,858977479,164942,18.24,41.75,-30.65
10-04-2006,978,985,952.5,963.45,964.9669915,1202144,14654,1160029279,410737,34.17,32.5,-14.55
07-04-2006,1008,1015,972.5,978.55,991.5288524,934637,9901,926719552,144750,15.49,42.5,-29.45
05-04-2006,999,1012,997.05,1006.6,1003.720355,534774,8419,536763549,77725,14.53,14.95,7.6
04-04-2006,987,1005.75,987,996.2,996.7554346,1002411,15277,999158612,114532,11.43,18.75,9.2
03-04-2006,968.5,990,965.1,983.5,976.1428019,473313,7635,462021078,66148,13.98,24.9,15
31-03-2006,970,979.7,962.6,968.05,970.6183686,706433,9169,685676846,148989,21.09,17.1,-1.95
30-03-2006,987.55,989.7,961.1,965.5,971.8859638,846494,9166,822695637,333768,39.43,28.6,-22.05
29-03-2006,983.55,988.4,980.25,983.15,984.2028358,444384,6007,437363993,57258,12.88,8.15,-0.4
28-03-2006,992,993.3,979.1,982.65,985.7480632,648111,9069,638874163,69668,10.75,14.2,-9.35
27-03-2006,985.45,998.05,982.1,987.2,991.3448758,829777,9344,822595177,196858,23.72,15.95,1.75
24-03-2006,978,991.75,975,982.4,986.0738532,1234138,14576,1216951213,137065,11.11,16.75,4.4
23-03-2006,952,983.9,952,974.7,970.6257029,2092402,28041,2030939162,211035,10.09,31.9,22.7
22-03-2006,972,976,941.4,948.6,958.818098,1443277,16000,1383840108,340273,23.58,34.6,-23.4
21-03-2006,971,987.45,965,968.65,977.9504471,1173777,13490,1147895742,184579,15.73,22.45,-2.35
20-03-2006,966.45,974.5,965,970.5,969.2495799,563619,8224,546287479,106544,18.9,9.5,4.05
17-03-2006,968,977.4,960,961.35,969.0156414,995118,14904,964284907,75699,7.61,17.4,-6.65
16-03-2006,960,971.9,958.15,961.9,964.9282162,1048468,14038,1011696357,86308,8.23,13.75,1.9
14-03-2006,930.1,976.9,924,954.6,955.9318706,5189801,57885,4961096178,289715,5.58,52.9,24.5
13-03-2006,925,936.95,923.15,928.85,931.4121278,1386912,14703,1291786657,221274,15.95,13.8,3.85
10-03-2006,912.3,929,909.7,920.15,921.4730092,1497605,18251,1380002586,235425,15.72,19.3,7.85
09-03-2006,892.9,907.45,876.5,905.9,893.2989329,1254877,15673,1120980285,147676,11.77,30.95,13
08-03-2006,910,920,884.5,888.25,903.4080355,1513503,16447,1367310772,222125,14.68,35.5,-21.75
07-03-2006,899,909.35,881.55,903.6,898.4537187,1386630,15331,1245822880,187708,13.54,27.8,4.6
06-03-2006,897,906,894,895.9,900.4489353,484072,6273,435882117,74426,15.37,12,-1.1
03-03-2006,896,908.4,893,895.15,900.7532149,933942,12575,841251259,51479,5.51,15.4,-0.85
02-03-2006,886,904,882.8,894.25,897.0183034,1407332,14249,1262402563,149042,10.59,21.2,8.25
01-03-2006,880,888.4,872,881.7,880.2290546,981015,9639,863517906,92648,9.44,16.4,1.7
28-02-2006,895,899.4,872.05,877.2,885.7125727,1575226,17840,1395197473,219212,13.92,27.35,-17.8
27-02-2006,880,894,876,891.05,886.3717545,799264,10442,708445034,165459,20.7,18,11.05
24-02-2006,855,879.75,855,876.45,871.9842199,1093085,12688,953152871,129750,11.87,24.75,21.45
23-02-2006,870,872.2,849.55,852.8,858.4252096,904361,9790,776326281,117013,12.94,22.65,-17.2
22-02-2006,870,878,865,866.75,870.3844082,643917,7596,560455317,104839,16.28,13,-3.25
21-02-2006,868,873.8,865,867.75,869.3865572,481150,6448,418305342,51949,10.8,8.8,-0.25
20-02-2006,861,867,857,864.1,861.8422597,772783,8970,666017047,74190,9.6,10,3.1
17-02-2006,871,874,855.25,857.7,863.5695535,549074,6989,474163589,46970,8.55,18.75,-13.3
16-02-2006,869.9,878.2,866.55,868.25,872.1307062,574984,5850,501461202,39943,6.95,11.65,-1.65
15-02-2006,869.9,876.45,862,867.25,868.1551023,611635,6839,530994046,55415,9.06,14.45,-2.65
14-02-2006,885.1,888.9,867.05,868.65,876.9972927,734308,8244,643986128,118682,16.16,21.85,-16.45
13-02-2006,882,889,880.35,883.65,885.2227662,524945,6205,464693265,90154,17.17,8.65,1.65
10-02-2006,882,889.4,876,879.6,882.8645779,756996,8829,668324954,128047,16.92,13.4,-2.4
08-02-2006,882,882.4,868.2,879,875.3621987,837496,9060,733112340,90634,10.82,14.2,-3
07-02-2006,869.75,880.95,867,875.8,874.9155986,1091368,12007,954854887,183873,16.85,13.95,6.05
06-02-2006,859,874.4,856.05,864.65,865.6239781,996684,11632,862753569,151892,15.24,18.35,5.65
03-02-2006,859,874.5,854.1,857.15,865.1124515,1042254,12780,901666913,80134,7.69,20.4,-1.85
02-02-2006,875,877.7,860.55,864.95,866.5269296,1455593,15180,1261310533,281182,19.32,17.15,-10.05
01-02-2006,890,894.9,866.15,869.55,878.3899084,1140750,14419,1002023288,135925,11.92,28.75,-20.45
31-01-2006,885.1,893.8,878.15,886.8,886.1465223,1224182,14479,1084804622,163580,13.36,15.65,1.7
30-01-2006,911,917,881,883.5,888.3140317,1402368,14866,1245743172,418545,29.85,36,-27.5
27-01-2006,899,918.8,895,913.4,911.1524968,1047478,11542,954412195,244591,23.35,23.8,14.4
25-01-2006,907,910,880.3,885.25,895.3799283,1653233,13054,1480271645,511524,30.94,29.7,-21.75
24-01-2006,909.9,916.25,899,901.3,907.5715741,864866,9708,784927797,130956,15.14,17.25,-8.6
23-01-2006,901.9,913.9,896.3,901.45,905.7876463,551947,6905,499946774,64985,11.77,17.6,-0.45
20-01-2006,914.7,919,902.1,906.2,910.7051718,787306,9787,717003646,128548,16.33,16.9,-8.5
19-01-2006,896.2,920,896.2,908.35,906.0955328,871983,10217,790099901,207011,23.74,23.8,12.15
18-01-2006,910,910,883.5,893.3,892.8570853,1328625,16363,1186272245,113089,8.51,26.5,-16.7
17-01-2006,920,926.8,905.1,907.25,916.0976525,813190,10297,744961450,58524,7.2,21.7,-12.75
16-01-2006,925.8,929.5,915.65,918.65,922.6965432,1028331,11692,948837459,105218,10.23,13.85,-7.15
13-01-2006,935,937.45,921.25,923.8,929.1940422,1092257,11535,1014918697,150351,13.77,16.2,-11.2
12-01-2006,895,935.5,887.85,933.05,923.9313294,1581011,15527,1460745595,474423,30.01,47.65,38.05
10-01-2006,922.5,934.75,906.1,910.45,920.8695455,1520515,15823,1400195957,193777,12.74,28.65,-12.05
09-01-2006,941.05,945.9,920.6,926.6,931.7735839,1074782,11227,1001453476,128839,11.99,25.3,-14.45
06-01-2006,940.6,950.8,931.6,940.2,941.1499101,1199459,14225,1128870730,78712,6.56,19.2,-0.4
05-01-2006,920,945,920,941.3,935.3575096,2135783,23575,1997720668,357333,16.73,25,21.3
04-01-2006,914.55,923.25,914.55,918.15,919.4462241,890324,10679,818605040,130670,14.68,8.7,3.6
03-01-2006,908,914.85,906.15,911.6,911.197905,826048,9399,752693207,113514,13.74,8.7,3.6
02-01-2006,909.8,917.3,902.1,905.1,910.0330448,1091276,12885,993097221,159196,14.59,15.2,-4.7
30-12-2005,894,912.25,893,907.45,903.9763785,1059797,14702,958031454,71322,6.73,19.25,13.45
29-12-2005,899.1,907,887.25,892.15,897.8307599,1094132,13062,982345365,204182,18.66,19.75,-6.95
28-12-2005,891.1,908.35,886.5,898.6,899.2678921,1550908,21915,1394681768,38913,2.51,21.85,7.5
27-12-2005,872.5,893.8,862.15,891.35,881.1600208,1261842,17312,1111884723,91429,7.25,31.65,18.85
26-12-2005,900,900,865.15,868.8,875.4262285,1297520,16338,1135883040,196920,15.18,34.85,-31.2
23-12-2005,912,917,888,892.15,901.4083813,1141404,15740,1028871132,94167,8.25,29,-19.85
22-12-2005,909.1,916.4,903.55,910.35,911.1479829,1336864,18528,1218080937,63794,4.77,12.85,1.25
21-12-2005,932.5,934.9,900,907.1,917.3663632,1808888,20797,1659413006,327256,18.09,34.9,-25.4
20-12-2005,948,948,925.25,932.45,934.8066905,1380589,17106,1290583834,137363,9.95,22.75,-15.55
19-12-2005,926,946.8,922.8,942,933.3928654,1194600,15300,1115031117,142386,11.92,24,16
16-12-2005,896.4,925,885.55,922.7,908.5978028,3011483,33111,2736226837,469369,15.59,39.45,26.3
15-12-2005,931,934.8,892.5,897.1,913.1771943,1200456,15571,1096229042,73640,6.13,42.3,-33.9
14-12-2005,926,939,922,928.3,931.9415707,1365292,14925,1272372371,140874,10.32,17,2.3
13-12-2005,907.8,929.95,905,926.8,919.1664743,1404331,14830,1290813974,269331,19.18,24.95,19
12-12-2005,904.95,913.9,900.1,908.6,908.0193422,909515,11321,825857212,61123,6.72,13.8,3.65
09-12-2005,887.4,901.1,887,898.15,895.7687662,652063,9391,584097669,38479,5.9,14.1,10.75
08-12-2005,889,889.85,876.4,886.05,883.9414838,962042,13540,850388833,37909,3.94,13.45,-2.95
07-12-2005,890.3,890.75,881.1,887,886.4497983,1006589,14311,892290616,24054,2.39,9.65,-3.3
06-12-2005,895,897.6,874.15,879.9,887.7198712,1602602,20761,1422661641,146331,9.13,23.45,-15.1
05-12-2005,915,917.8,888,892.3,901.5416263,1192514,15421,1075101011,108508,9.1,29.8,-22.7
02-12-2005,915.3,931,908.1,911.15,920.2939897,1445894,17316,1330647558,62701,4.34,22.9,-4.15
01-12-2005,897,916,891.05,913.65,903.3801635,1421299,18844,1283973323,66280,4.66,24.95,16.65
30-11-2005,919,929,892.35,896.25,910.6975541,1459074,16797,1328775123,94772,6.5,36.65,-22.75
29-11-2005,937,937,910.3,916,923.3617783,1617452,17477,1493493355,237713,14.7,26.7,-21
